Generations	Gene	k_i	C_i
54750	wzx	2	0.0
54750	wzy	1	0.0
54750	yaaX	4	1.0
54750	yabB	2	1.0
54750	yadF	4	1.0
54750	yadG	1	0.0
54750	yadH	2	1.0
54750	yahA	2	0.0
54750	yahE	2	0.0
54750	ybaE	1	0.0
54750	ybaL	2	1.0
54750	ybbB	1	0.0
54750	ybbN	1	0.0
54750	ybcU	1	0.0
54750	ybeA	2	0.0
54750	ybeB	5	0.9
54750	ybeM	2	0.0
54750	ybhP	1	0.0
54750	ybiN	2	0.0
54750	ybjD	1	0.0
54750	ybjE	2	0.0
54750	ycbB	2	1.0
54750	ycdM	2	0.0
54750	yceK	3	1.0
54750	ycfC	2	1.0
54750	ycgG	1	0.0
54750	ydfI	1	0.0
54750	ydhH	2	0.0
54750	ydhK	2	0.0
54750	ydiQ	2	1.0
54750	yeaU	2	0.0
54750	yebY	4	1.0
54750	yecE	1	0.0
54750	yeeF	3	0.666666666667
54750	yeeI	1	0.0
54750	yeeR	1	0.0
54750	yeeU	1	0.0
54750	yegO	1	0.0
54750	yejF	1	0.0
54750	yfaQ	2	0.0
54750	yfbV	2	1.0
54750	yfcTU	1	0.0
54750	yfhR	1	0.0
54750	yfiH	1	0.0
54750	yfiQ	3	1.0
54750	ygbK	1	0.0
54750	ygbO	2	0.0
54750	yggM	1	0.0
54750	yghO	1	0.0
54750	yghS	1	0.0
54750	ygiQ	1	0.0
54750	ygjD	1	0.0
54750	ygjG	3	0.666666666667
54750	yhbG	1	0.0
54750	yhdG	4	0.833333333333
54750	yhdJ	1	0.0
54750	yhfX	1	0.0
54750	yhhN	2	1.0
54750	yicC	2	0.0
54750	yicL	1	0.0
54750	yieH	1	0.0
54750	yieO	2	1.0
54750	yihP	2	1.0
54750	yihR	1	0.0
54750	yihS	1	0.0
54750	yiiT	4	1.0
54750	yjcE	1	0.0
54750	yjeB	3	1.0
54750	yjgM	3	1.0
54750	yjgN	1	0.0
54750	yjiX	4	0.833333333333
54750	yjjY	73	0.041095890411
54750	ylcG	3	0.666666666667
54750	yliE	2	0.0
54750	yoaE	1	0.0
54750	yqeB	1	0.0
54750	yqhH	4	1.0
54750	yrbA	4	1.0
54750	zntA	1	0.0
50250	ECB_00737	1	0.0
50250	ECB_01540	1	0.0
50250	ECB_01992	3	1.0
50250	ECB_02012	1	0.0
50250	ECB_02013	6	0.733333333333
50250	ECB_02621	1	0.0
50250	ECB_02797	1	0.0
50250	ECB_02816	2	1.0
50250	ECB_02836	1	0.0
50250	ECB_02837	1	0.0
50250	ECB_02852	1	0.0
50250	ECB_03438	1	0.0
50250	ECB_03460	1	0.0
50250	ECB_03710	1	0.0
50250	ECB_03719	1	0.0
50250	ECB_03722	2	1.0
50250	acpP	3	1.0
50250	acs	4	1.0
50250	appC	1	0.0
50250	appY	2	1.0
50250	arcA	4	1.0
50250	arcB	1	0.0
50250	argR	3	1.0
50250	aroG	1	0.0
50250	astE	1	0.0
50250	atoC	1	0.0
50250	blr	4	1.0
50250	caiT	1	0.0
50250	cirA	1	0.0
50250	cls	1	0.0
50250	cpsG	2	1.0
50250	cpxR	1	0.0
50250	crp	2	1.0
50250	cusR	1	0.0
50250	cycA	1	0.0
50250	degS	1	0.0
50250	deoR	2	1.0
50250	dgt	1	0.0
50250	envZ	2	1.0
50250	fabF	3	1.0
50250	fadE	1	0.0
50250	fadL	1	0.0
50250	farR	2	1.0
50250	feoA	1	0.0
50250	fimA	2	1.0
50250	fimE	2	1.0
50250	flgB	1	0.0
50250	flu	1	0.0
50250	ftsA	1	0.0
50250	ftsI	1	0.0
50250	ftsK	1	0.0
50250	galF	1	0.0
50250	glgA	1	0.0
50250	glgC	1	0.0
50250	glpF	1	0.0
50250	glpG	1	0.0
50250	glpR	4	1.0
50250	gltA	1	0.0
50250	gltB	1	0.0
50250	gltS	1	0.0
50250	gmhB	3	1.0
50250	gudP	1	0.0
50250	hcp	3	1.0
50250	helD	1	0.0
50250	hemX	1	0.0
50250	hepA	1	0.0
50250	hflB	1	0.0
50250	hflC	2	1.0
50250	hisL	75	0.0331531531532
50250	hokB	4	1.0
50250	hokD	95	0.0203807390817
50250	hpaX	1	0.0
50250	hsdS	2	1.0
50250	hslU	0	0.0
50250	hupB	3	1.0
50250	hyfA	2	1.0
50250	hyfB	1	0.0
50250	iap	1	0.0
50250	iclR	0	0.0
50250	idnT	1	0.0
50250	ilvL	61	0.0311475409836
50250	infA	3	1.0
50250	infB	2	1.0
50250	infC	3	1.0
50250	iscR	2	1.0
50250	kduD	2	1.0
50250	kefB	1	0.0
50250	lacZ	1	0.0
50250	lon	1	0.0
50250	lrp	1	0.0
50250	maeB	1	0.0
50250	malT	4	1.0
50250	manC	1	0.0
50250	manY	1	0.0
50250	menC	2	1.0
50250	metH	4	1.0
50250	metJ	2	1.0
50250	metR	2	1.0
50250	mhpR	1	0.0
50250	mntH	4	1.0
50250	mokB	2	1.0
50250	mokC	4	1.0
50250	mqo	1	0.0
50250	mreB	4	1.0
50250	mreC	1	0.0
50250	mtlD	1	0.0
50250	nadR	0	0.0
50250	narH	1	0.0
50250	narZ	60	0.0440677966102
50250	nudC	2	1.0
50250	nusA	1	0.0
50250	oppD	1	0.0
50250	pbpC	1	0.0
50250	pflB	4	1.0
50250	phoH	3	1.0
50250	phoR	1	0.0
50250	plsB	1	0.0
50250	prlA	1	0.0
50250	proX	1	0.0
50250	pykA	1	0.0
50250	pykF	0	0.0
50250	queA	1	0.0
50250	rbsA	1	0.0
50250	rbsB	2	1.0
50250	rbsD	1	0.0
50250	rbsR	1	0.0
50250	recF	1	0.0
50250	recO	1	0.0
50250	rfbB	1	0.0
50250	rnb	1	0.0
50250	rne	1	0.0
50250	rpiR	1	0.0
50250	rplF	3	1.0
50250	rpsA	1	0.0
50250	rpsC	1	0.0
50250	rpsD	1	0.0
50250	rpsE	1	0.0
50250	sapA	1	0.0
50250	sapF	2	1.0
50250	speG	1	0.0
50250	spoT	4	1.0
50250	sucB	1	0.0
50250	tap	1	0.0
50250	thiI	1	0.0
50250	thrA	2	1.0
50250	tktB	1	0.0
50250	torA	1	0.0
50250	trkH	1	0.0
50250	wzx	1	0.0
50250	wzy	1	0.0
50250	yaaX	1	0.0
50250	yabB	2	1.0
50250	yadF	3	1.0
50250	yadG	2	1.0
50250	yadH	3	1.0
50250	yahA	1	0.0
50250	ybaE	1	0.0
50250	ybaL	2	1.0
50250	ybbB	1	0.0
50250	ybbN	1	0.0
50250	ybcU	1	0.0
50250	ybeA	2	1.0
50250	ybeB	3	1.0
50250	ybeM	2	1.0
50250	ybhP	2	1.0
50250	ybiN	1	0.0
50250	ybjD	1	0.0
50250	ybjE	1	0.0
50250	ycbB	2	1.0
50250	ycdM	1	0.0
50250	yceK	2	1.0
50250	ycfC	3	1.0
50250	ycgG	1	0.0
50250	ydfI	1	0.0
50250	ydhH	1	0.0
50250	ydhK	1	0.0
50250	ydiQ	2	1.0
50250	yeaU	1	0.0
50250	yebY	3	1.0
50250	yecE	2	1.0
50250	yeeF	4	1.0
50250	yeeI	1	0.0
50250	yeeR	1	0.0
50250	yeeU	1	0.0
50250	yegO	1	0.0
50250	yejF	1	0.0
50250	yfaQ	1	0.0
50250	yfcTU	1	0.0
50250	yfhR	1	0.0
50250	yfiH	1	0.0
50250	yfiQ	1	0.0
50250	ygbK	1	0.0
50250	ygbO	1	0.0
50250	yggM	1	0.0
50250	yghS	2	1.0
50250	ygiQ	1	0.0
50250	ygjD	1	0.0
50250	ygjG	2	1.0
50250	yhbG	1	0.0
50250	yhdG	4	1.0
50250	yhdJ	1	0.0
50250	yhfX	1	0.0
50250	yhhN	3	1.0
50250	yicC	1	0.0
50250	yicL	1	0.0
50250	yieH	1	0.0
50250	yieO	3	1.0
50250	yihP	2	1.0
50250	yihR	1	0.0
50250	yihS	1	0.0
50250	yiiT	3	1.0
50250	yjcE	1	0.0
50250	yjeB	3	1.0
50250	yjgM	3	1.0
50250	yjgN	1	0.0
50250	yjiX	3	1.0
50250	yjjY	72	0.0410798122066
50250	ylcG	1	0.0
50250	yliE	1	0.0
50250	yoaE	1	0.0
50250	yqeB	1	0.0
50250	yqhH	3	1.0
50250	yrbA	3	1.0
50250	zntA	1	0.0
25750	ECB_00737	1	0.0
25750	ECB_01992	3	1.0
25750	ECB_02012	1	0.0
25750	ECB_02013	41	0.0256097560976
25750	ECB_02797	3	1.0
25750	ECB_02816	2	0.0
25750	ECB_02852	2	0.0
25750	ECB_03710	1	0.0
25750	ECB_03722	2	1.0
25750	acpP	5	1.0
25750	acs	2	0.0
25750	appC	2	1.0
25750	appY	2	1.0
25750	arcA	2	0.0
25750	blr	5	0.7
25750	cirA	1	0.0
25750	cls	1	0.0
25750	cpsG	3	1.0
25750	cpxR	3	1.0
25750	cusR	1	0.0
25750	cycA	1	0.0
25750	degS	1	0.0
25750	dgt	1	0.0
25750	envZ	1	0.0
25750	fabF	2	0.0
25750	flgB	3	1.0
25750	flu	1	0.0
25750	galF	2	0.0
25750	glpF	1	0.0
25750	glpR	3	1.0
25750	gltA	1	0.0
25750	gmhB	1	0.0
25750	hokB	8	0.535714285714
25750	hokD	64	0.0332341269841
25750	hpaX	1	0.0
25750	hsdS	2	0.0
25750	hslU	0	0.0
25750	hupB	4	1.0
25750	hyfA	2	0.0
25750	iap	1	0.0
25750	iclR	0	0.0
25750	ilvL	34	0.0909090909091
25750	infB	2	1.0
25750	infC	2	0.0
25750	lacZ	1	0.0
25750	lon	2	1.0
25750	lrp	3	1.0
25750	malT	4	0.666666666667
25750	manY	1	0.0
25750	menC	2	1.0
25750	metH	3	0.666666666667
25750	metJ	3	0.666666666667
25750	metR	1	0.0
25750	mntH	1	0.0
25750	mokC	3	0.666666666667
25750	mqo	1	0.0
25750	mreB	4	0.666666666667
25750	mreC	1	0.0
25750	mtlD	2	0.0
25750	nadR	4	0.666666666667
25750	narZ	1	0.0
25750	nudC	2	1.0
25750	oppD	1	0.0
25750	pbpC	1	0.0
25750	pflB	2	1.0
25750	phoH	1	0.0
25750	phoR	1	0.0
25750	plsB	1	0.0
25750	prlA	1	0.0
25750	proX	1	0.0
25750	pykA	1	0.0
25750	pykF	0	0.0
25750	rbsA	2	1.0
25750	rbsB	2	1.0
25750	rbsD	2	0.0
25750	rbsR	2	0.0
25750	recF	1	0.0
25750	recO	1	0.0
25750	rfbB	1	0.0
25750	rnb	2	1.0
25750	rne	1	0.0
25750	rpiR	1	0.0
25750	rplF	2	0.0
25750	rpsA	2	1.0
25750	rpsC	2	0.0
25750	sapA	1	0.0
25750	sapF	2	1.0
25750	speG	3	1.0
25750	spoT	2	1.0
25750	thiI	1	0.0
25750	thrA	2	1.0
25750	trkH	2	0.0
25750	wzy	2	1.0
25750	yadH	1	0.0
25750	ybaE	1	0.0
25750	ybaL	2	0.0
25750	ybbN	1	0.0
25750	ybcU	1	0.0
25750	ybeA	2	0.0
25750	ybeB	5	0.8
25750	ybeM	2	0.0
25750	ybhP	2	1.0
25750	ycbB	2	0.0
25750	ycdM	2	0.0
25750	yceK	3	1.0
25750	ycfC	1	0.0
25750	ycgG	1	0.0
25750	ydhK	1	0.0
25750	ydiQ	3	1.0
25750	yebY	5	1.0
25750	yecE	1	0.0
25750	yeeF	1	0.0
25750	yeeI	1	0.0
25750	yeeR	1	0.0
25750	yeeU	1	0.0
25750	yegO	1	0.0
25750	yfaQ	1	0.0
25750	yfcTU	1	0.0
25750	yggM	1	0.0
25750	yghS	1	0.0
25750	ygjD	1	0.0
25750	ygjG	2	1.0
25750	yhdG	2	0.0
25750	yhdJ	2	1.0
25750	yhhN	1	0.0
25750	yicL	1	0.0
25750	yieO	2	1.0
25750	yihP	2	0.0
25750	yihR	1	0.0
25750	yjcE	1	0.0
25750	yjeB	2	1.0
25750	yjgM	1	0.0
25750	yjgN	2	1.0
25750	yjiX	4	0.833333333333
25750	yjjY	54	0.0454227812718
25750	ylcG	52	0.0135746606335
25750	yliE	1	0.0
25750	yoaE	1	0.0
25750	yqeB	2	1.0
25750	yqhH	8	0.642857142857
25750	yrbA	4	1.0
25750	zntA	1	0.0
21250	ECB_00737	1	0.0
21250	ECB_01992	4	1.0
21250	ECB_02012	1	0.0
21250	ECB_02797	2	1.0
21250	ECB_02816	2	1.0
21250	ECB_02852	3	0.666666666667
21250	ECB_03710	1	0.0
21250	ECB_03722	2	1.0
21250	acpP	8	0.928571428571
21250	acs	2	1.0
21250	appC	2	1.0
21250	appY	2	1.0
21250	arcA	2	1.0
21250	blr	37	0.0465465465465
21250	cirA	1	0.0
21250	cls	3	0.666666666667
21250	cpsG	3	1.0
21250	cpxR	2	1.0
21250	cusR	1	0.0
21250	cycA	1	0.0
21250	envZ	1	0.0
21250	fabF	2	0.0
21250	flgB	3	1.0
21250	flu	1	0.0
21250	galF	2	0.0
21250	gltA	1	0.0
21250	gmhB	2	1.0
21250	hokB	12	0.5
21250	hokD	50	0.0563265306122
21250	hpaX	1	0.0
21250	hsdS	2	0.0
21250	hslU	0	0.0
21250	hupB	7	0.952380952381
21250	hyfA	3	0.666666666667
21250	iap	1	0.0
21250	iclR	1	0.0
21250	ilvL	35	0.102521008403
21250	infB	2	1.0
21250	infC	2	1.0
21250	lacZ	1	0.0
21250	lon	1	0.0
21250	lrp	2	1.0
21250	malT	2	1.0
21250	menC	2	1.0
21250	metH	3	1.0
21250	metJ	3	0.666666666667
21250	mntH	1	0.0
21250	mokC	3	0.666666666667
21250	mreB	4	0.666666666667
21250	mreC	1	0.0
21250	mtlD	3	0.666666666667
21250	nadR	2	0.0
21250	narZ	1	0.0
21250	nudC	2	1.0
21250	oppD	1	0.0
21250	pbpC	1	0.0
21250	pflB	3	1.0
21250	phoH	1	0.0
21250	phoR	1	0.0
21250	plsB	3	0.666666666667
21250	prlA	1	0.0
21250	proX	1	0.0
21250	pykA	3	0.666666666667
21250	pykF	0	0.0
21250	rbsA	2	1.0
21250	rbsB	2	1.0
21250	rbsD	2	0.0
21250	rbsR	3	0.666666666667
21250	recO	1	0.0
21250	rfbB	1	0.0
21250	rnb	1	0.0
21250	rne	3	0.666666666667
21250	rpiR	1	0.0
21250	rplF	2	0.0
21250	rpsA	2	1.0
21250	rpsC	2	0.0
21250	sapA	1	0.0
21250	sapF	2	1.0
21250	speG	2	1.0
21250	spoT	2	1.0
21250	thiI	1	0.0
21250	thrA	2	1.0
21250	trkH	2	0.0
21250	wzy	2	1.0
21250	ybaE	1	0.0
21250	ybaL	3	0.666666666667
21250	ybbN	1	0.0
21250	ybcU	1	0.0
21250	ybeA	3	0.666666666667
21250	ybeB	6	0.8
21250	ybeM	3	0.666666666667
21250	ybhP	2	1.0
21250	ycbB	2	0.0
21250	ycdM	3	0.666666666667
21250	yceK	3	1.0
21250	ycfC	2	1.0
21250	ydhK	3	0.666666666667
21250	ydiQ	2	1.0
21250	yebY	8	0.928571428571
21250	yecE	1	0.0
21250	yeeF	1	0.0
21250	yeeI	1	0.0
21250	yeeR	1	0.0
21250	yeeU	1	0.0
21250	yegO	1	0.0
21250	yfaQ	3	0.666666666667
21250	yfcTU	1	0.0
21250	yggM	1	0.0
21250	yghS	1	0.0
21250	ygjD	1	0.0
21250	ygjG	1	0.0
21250	yhdG	3	0.333333333333
21250	yhdJ	2	1.0
21250	yicL	1	0.0
21250	yieO	2	1.0
21250	yihP	3	0.666666666667
21250	yjcE	1	0.0
21250	yjeB	3	1.0
21250	yjgM	2	1.0
21250	yjgN	2	1.0
21250	yjiX	23	0.181818181818
21250	yjjY	51	0.0525490196078
21250	ylcG	60	0.0248587570621
21250	yliE	3	0.666666666667
21250	yoaE	1	0.0
21250	yqeB	2	1.0
21250	yqhH	9	0.777777777778
21250	yrbA	7	0.952380952381
42250	ECB_00737	1	0.0
42250	ECB_01540	3	1.0
42250	ECB_01992	2	1.0
42250	ECB_02012	1	0.0
42250	ECB_02013	4	0.666666666667
42250	ECB_02621	1	0.0
42250	ECB_02797	1	0.0
42250	ECB_02816	3	0.333333333333
42250	ECB_02836	1	0.0
42250	ECB_02837	1	0.0
42250	ECB_02852	1	0.0
42250	ECB_03438	1	0.0
42250	ECB_03460	1	0.0
42250	ECB_03710	1	0.0
42250	ECB_03719	1	0.0
42250	ECB_03722	1	0.0
42250	acpP	3	1.0
42250	acs	4	0.666666666667
42250	appC	1	0.0
42250	appY	1	0.0
42250	arcA	2	0.0
42250	argR	1	0.0
42250	aroG	1	0.0
42250	astE	1	0.0
42250	atoC	1	0.0
42250	blr	3	0.666666666667
42250	cirA	1	0.0
42250	cls	1	0.0
42250	cpsG	3	1.0
42250	cpxR	1	0.0
42250	crp	1	0.0
42250	cusR	1	0.0
42250	cycA	1	0.0
42250	degS	1	0.0
42250	deoR	1	0.0
42250	dgt	1	0.0
42250	envZ	3	0.333333333333
42250	fabF	2	0.0
42250	fadL	1	0.0
42250	feoA	3	1.0
42250	flgB	2	1.0
42250	flu	1	0.0
42250	galF	1	0.0
42250	glgC	1	0.0
42250	glpF	1	0.0
42250	glpG	1	0.0
42250	glpR	2	1.0
42250	gltA	1	0.0
42250	gltB	1	0.0
42250	gltS	1	0.0
42250	gmhB	1	0.0
42250	gudP	1	0.0
42250	hcp	1	0.0
42250	hemX	1	0.0
42250	hisL	59	0.0222092343659
42250	hokB	3	1.0
42250	hokD	65	0.0235576923077
42250	hpaX	1	0.0
42250	hsdS	4	0.5
42250	hslU	0	0.0
42250	hupB	3	1.0
42250	hyfA	1	0.0
42250	hyfB	1	0.0
42250	iap	1	0.0
42250	iclR	0	0.0
42250	ilvL	53	0.0312046444122
42250	infB	2	1.0
42250	infC	2	0.0
42250	iscR	1	0.0
42250	lacZ	1	0.0
42250	lon	1	0.0
42250	lrp	1	0.0
42250	maeB	1	0.0
42250	malT	4	0.666666666667
42250	manC	1	0.0
42250	manY	1	0.0
42250	menC	2	0.0
42250	metH	4	0.5
42250	metJ	1	0.0
42250	metR	1	0.0
42250	mhpR	1	0.0
42250	mntH	1	0.0
42250	mokB	1	0.0
42250	mokC	3	0.666666666667
42250	mqo	1	0.0
42250	mreB	4	0.666666666667
42250	mreC	1	0.0
42250	mtlD	1	0.0
42250	nadR	2	0.0
42250	narH	1	0.0
42250	narZ	49	0.00765306122449
42250	nudC	1	0.0
42250	oppD	1	0.0
42250	pbpC	1	0.0
42250	pflB	3	1.0
42250	phoH	3	0.666666666667
42250	phoR	1	0.0
42250	plsB	1	0.0
42250	prlA	1	0.0
42250	proX	1	0.0
42250	pykA	1	0.0
42250	pykF	0	0.0
42250	queA	1	0.0
42250	rbsA	1	0.0
42250	rbsB	1	0.0
42250	rbsD	1	0.0
42250	rbsR	1	0.0
42250	recF	1	0.0
42250	recO	1	0.0
42250	rfbB	1	0.0
42250	rnb	1	0.0
42250	rne	1	0.0
42250	rpiR	1	0.0
42250	rplF	2	0.0
42250	rpsA	1	0.0
42250	rpsC	1	0.0
42250	rpsD	1	0.0
42250	sapA	1	0.0
42250	sapF	1	0.0
42250	speG	1	0.0
42250	spoT	4	0.666666666667
42250	tap	1	0.0
42250	thiI	1	0.0
42250	thrA	2	1.0
42250	tktB	1	0.0
42250	torA	1	0.0
42250	trkH	1	0.0
42250	wzy	1	0.0
42250	yaaX	3	1.0
42250	yadF	1	0.0
42250	yadH	1	0.0
42250	yahA	1	0.0
42250	ybaE	1	0.0
42250	ybaL	2	1.0
42250	ybbN	1	0.0
42250	ybcU	1	0.0
42250	ybeA	1	0.0
42250	ybeB	3	1.0
42250	ybeM	1	0.0
42250	ybhP	1	0.0
42250	ybiN	1	0.0
42250	ybjD	1	0.0
42250	ycbB	2	1.0
42250	ycdM	1	0.0
42250	yceK	3	1.0
42250	ycfC	1	0.0
42250	ycgG	1	0.0
42250	ydhH	1	0.0
42250	ydhK	1	0.0
42250	ydiQ	1	0.0
42250	yeaU	1	0.0
42250	yebY	3	1.0
42250	yecE	1	0.0
42250	yeeF	3	0.333333333333
42250	yeeI	1	0.0
42250	yeeR	1	0.0
42250	yeeU	1	0.0
42250	yegO	1	0.0
42250	yfaQ	1	0.0
42250	yfcTU	1	0.0
42250	yfhR	1	0.0
42250	ygbK	1	0.0
42250	ygbO	1	0.0
42250	yggM	1	0.0
42250	yghS	1	0.0
42250	ygjD	1	0.0
42250	ygjG	2	1.0
42250	yhbG	1	0.0
42250	yhdG	3	1.0
42250	yhdJ	1	0.0
42250	yhfX	1	0.0
42250	yhhN	1	0.0
42250	yicC	1	0.0
42250	yicL	1	0.0
42250	yieH	1	0.0
42250	yieO	2	1.0
42250	yihP	3	1.0
42250	yihR	1	0.0
42250	yjcE	1	0.0
42250	yjeB	1	0.0
42250	yjgM	2	1.0
42250	yjgN	1	0.0
42250	yjiX	3	0.666666666667
42250	yjjY	48	0.0398936170213
42250	ylcG	1	0.0
42250	yliE	1	0.0
42250	yoaE	1	0.0
42250	yqeB	1	0.0
42250	yqhH	3	1.0
42250	yrbA	3	1.0
42250	zntA	1	0.0
46750	ECB_00737	1	0.0
46750	ECB_01540	3	1.0
46750	ECB_01992	4	1.0
46750	ECB_02012	1	0.0
46750	ECB_02013	4	0.833333333333
46750	ECB_02621	1	0.0
46750	ECB_02797	1	0.0
46750	ECB_02816	3	1.0
46750	ECB_02836	1	0.0
46750	ECB_02837	1	0.0
46750	ECB_02852	1	0.0
46750	ECB_03438	1	0.0
46750	ECB_03460	1	0.0
46750	ECB_03710	1	0.0
46750	ECB_03719	1	0.0
46750	ECB_03722	1	0.0
46750	acpP	4	1.0
46750	acs	4	1.0
46750	appC	1	0.0
46750	appY	1	0.0
46750	arcA	3	1.0
46750	arcB	1	0.0
46750	argR	3	1.0
46750	aroG	1	0.0
46750	astE	1	0.0
46750	atoC	1	0.0
46750	blr	3	1.0
46750	caiT	1	0.0
46750	cirA	1	0.0
46750	cls	1	0.0
46750	cpsG	2	1.0
46750	cpxR	1	0.0
46750	crp	1	0.0
46750	cusR	1	0.0
46750	cycA	1	0.0
46750	degS	1	0.0
46750	deoR	1	0.0
46750	dgt	1	0.0
46750	envZ	3	1.0
46750	fabF	2	1.0
46750	fadL	1	0.0
46750	farR	1	0.0
46750	feoA	3	1.0
46750	fimE	1	0.0
46750	flgB	3	1.0
46750	flu	1	0.0
46750	ftsA	1	0.0
46750	ftsI	1	0.0
46750	galF	1	0.0
46750	glgA	1	0.0
46750	glgC	1	0.0
46750	glpF	1	0.0
46750	glpG	1	0.0
46750	glpR	3	1.0
46750	gltA	1	0.0
46750	gltB	1	0.0
46750	gltS	1	0.0
46750	gmhB	1	0.0
46750	gudP	1	0.0
46750	hcp	2	1.0
46750	hemX	1	0.0
46750	hepA	1	0.0
46750	hflC	1	0.0
46750	hisL	76	0.0329824561404
46750	hokB	4	1.0
46750	hokD	83	0.0258595357038
46750	hpaX	1	0.0
46750	hsdS	1	0.0
46750	hslU	0	0.0
46750	hupB	3	1.0
46750	hyfA	1	0.0
46750	hyfB	1	0.0
46750	iap	1	0.0
46750	iclR	0	0.0
46750	ilvL	53	0.044267053701
46750	infA	4	1.0
46750	infB	3	1.0
46750	infC	2	1.0
46750	iscR	1	0.0
46750	kduD	1	0.0
46750	lacZ	1	0.0
46750	lon	1	0.0
46750	lrp	1	0.0
46750	maeB	1	0.0
46750	malT	3	1.0
46750	manC	1	0.0
46750	manY	1	0.0
46750	menC	2	1.0
46750	metH	3	1.0
46750	metJ	1	0.0
46750	metR	1	0.0
46750	mhpR	1	0.0
46750	mntH	3	1.0
46750	mokB	1	0.0
46750	mokC	4	1.0
46750	mqo	1	0.0
46750	mreB	4	1.0
46750	mreC	1	0.0
46750	mtlD	1	0.0
46750	nadR	1	0.0
46750	narH	1	0.0
46750	narZ	54	0.0286512928022
46750	nudC	1	0.0
46750	nusA	1	0.0
46750	oppD	1	0.0
46750	pbpC	1	0.0
46750	pflB	3	1.0
46750	phoH	3	1.0
46750	phoR	1	0.0
46750	plsB	1	0.0
46750	prlA	1	0.0
46750	proX	1	0.0
46750	pykA	1	0.0
46750	pykF	0	0.0
46750	queA	1	0.0
46750	rbsA	1	0.0
46750	rbsB	1	0.0
46750	rbsD	1	0.0
46750	rbsR	1	0.0
46750	recF	1	0.0
46750	recO	1	0.0
46750	rfbB	1	0.0
46750	rnb	1	0.0
46750	rne	1	0.0
46750	rpiR	1	0.0
46750	rplF	2	1.0
46750	rpsA	1	0.0
46750	rpsC	1	0.0
46750	rpsD	1	0.0
46750	rpsE	1	0.0
46750	sapA	1	0.0
46750	sapF	1	0.0
46750	speG	1	0.0
46750	spoT	4	1.0
46750	sucB	1	0.0
46750	tap	1	0.0
46750	thiI	1	0.0
46750	thrA	3	1.0
46750	tktB	1	0.0
46750	torA	1	0.0
46750	trkH	1	0.0
46750	wzx	1	0.0
46750	wzy	1	0.0
46750	yaaX	3	1.0
46750	yadF	4	1.0
46750	yadH	2	1.0
46750	yahA	1	0.0
46750	ybaE	1	0.0
46750	ybaL	3	1.0
46750	ybbB	1	0.0
46750	ybbN	1	0.0
46750	ybcU	1	0.0
46750	ybeA	1	0.0
46750	ybeB	4	1.0
46750	ybeM	1	0.0
46750	ybhP	1	0.0
46750	ybiN	1	0.0
46750	ybjD	1	0.0
46750	ybjE	1	0.0
46750	ycbB	3	1.0
46750	ycdM	1	0.0
46750	yceK	3	1.0
46750	ycfC	1	0.0
46750	ycgG	1	0.0
46750	ydfI	1	0.0
46750	ydhH	1	0.0
46750	ydhK	1	0.0
46750	ydiQ	3	1.0
46750	yeaU	1	0.0
46750	yebY	4	1.0
46750	yecE	1	0.0
46750	yeeF	3	1.0
46750	yeeI	1	0.0
46750	yeeR	1	0.0
46750	yeeU	1	0.0
46750	yegO	1	0.0
46750	yejF	1	0.0
46750	yfaQ	1	0.0
46750	yfcTU	1	0.0
46750	yfhR	1	0.0
46750	yfiH	1	0.0
46750	yfiQ	1	0.0
46750	ygbK	1	0.0
46750	ygbO	1	0.0
46750	yggM	1	0.0
46750	yghS	1	0.0
46750	ygjD	1	0.0
46750	ygjG	3	1.0
46750	yhbG	1	0.0
46750	yhdG	4	1.0
46750	yhdJ	1	0.0
46750	yhfX	1	0.0
46750	yhhN	1	0.0
46750	yicC	1	0.0
46750	yicL	1	0.0
46750	yieH	1	0.0
46750	yieO	2	1.0
46750	yihP	3	1.0
46750	yihR	1	0.0
46750	yihS	1	0.0
46750	yiiT	1	0.0
46750	yjcE	1	0.0
46750	yjeB	1	0.0
46750	yjgM	4	1.0
46750	yjgN	1	0.0
46750	yjiX	3	1.0
46750	yjjY	63	0.0460829493088
46750	ylcG	1	0.0
46750	yliE	1	0.0
46750	yoaE	1	0.0
46750	yqeB	1	0.0
46750	yqhH	4	1.0
46750	yrbA	3	1.0
46750	zntA	1	0.0
19250	ECB_00737	2	0.0
19250	ECB_01992	3	0.666666666667
19250	ECB_02012	1	0.0
19250	ECB_02797	3	1.0
19250	ECB_02816	3	0.333333333333
19250	ECB_02852	4	1.0
19250	ECB_03710	2	0.0
19250	ECB_03722	2	0.0
19250	acpP	9	0.944444444444
19250	acs	3	0.333333333333
19250	appC	3	1.0
19250	appY	2	0.0
19250	arcA	4	0.833333333333
19250	blr	54	0.109713487072
19250	cls	4	1.0
19250	cpsG	2	0.0
19250	cpxR	3	1.0
19250	cycA	2	0.0
19250	envZ	1	0.0
19250	fabF	4	1.0
19250	flgB	4	1.0
19250	flu	2	0.0
19250	galF	3	1.0
19250	gltA	1	0.0
19250	gmhB	3	0.666666666667
19250	hokB	18	0.444444444444
19250	hokD	58	0.043557168784
19250	hsdS	4	1.0
19250	hslU	0	0.0
19250	hupB	8	0.964285714286
19250	hyfA	4	1.0
19250	iap	1	0.0
19250	iclR	2	1.0
19250	ilvL	58	0.0992135511192
19250	infB	3	1.0
19250	infC	3	0.333333333333
